point_uid,match_id,player1,player2,set_no,game_no,point_no,elapsed_time,rally_count,p1_score,p2_score,p1_break_pt,p2_break_pt,is_tiebreak_like,pressure_score,pressure_band,point_victor
2023-wimbledon-1502_S3_G5_P130,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,5,130,01:23:24,1,40,0,0,0,0,1.1,medium,1
2023-wimbledon-1502_S3_G6_P131,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,6,131,01:25:20,3,0,0,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S3_G6_P132,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,6,132,01:25:50,4,0,15,0,0,0,0.4,low,1
2023-wimbledon-1502_S3_G6_P133,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,6,133,01:26:24,1,15,15,0,0,0,0.1,low,2
2023-wimbledon-1502_S3_G6_P134,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,6,134,01:26:50,3,15,30,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S3_G6_P135,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,6,135,01:27:23,3,15,40,0,0,0,1.3,medium,2
2023-wimbledon-1502_S3_G7_P136,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,7,136,01:27:51,2,0,0,0,0,0,0.2,low,2
2023-wimbledon-1502_S3_G7_P137,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,7,137,01:28:23,1,0,15,0,0,0,0.1,low,1
2023-wimbledon-1502_S3_G7_P138,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,7,138,01:28:56,3,15,15,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1502_S3_G7_P139,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,7,139,01:29:27,1,30,15,0,0,0,0.1,low,1
2023-wimbledon-1502_S3_G7_P140,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,7,140,01:29:46,1,40,15,0,0,0,1.1,medium,1
2023-wimbledon-1502_S3_G8_P141,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,8,141,01:31:26,3,0,0,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S3_G8_P142,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,8,142,01:31:54,1,0,15,0,0,0,0.1,low,2
2023-wimbledon-1502_S3_G8_P143,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,8,143,01:32:19,3,0,30,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S3_G8_P144,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,8,144,01:34:02,2,0,40,0,0,0,1.2,medium,1
2023-wimbledon-1502_S3_G8_P145,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,8,145,01:34:28,3,15,40,0,0,0,1.3,medium,2
2023-wimbledon-1502_S3_G9_P146,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,9,146,01:35:23,2,0,0,0,0,0,0.2,low,2
2023-wimbledon-1502_S3_G9_P147,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,9,147,01:35:40,2,0,15,0,0,0,0.2,low,2
2023-wimbledon-1502_S3_G9_P148,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,9,148,01:36:12,1,0,30,0,0,0,0.1,low,1
2023-wimbledon-1502_S3_G9_P149,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,9,149,01:36:32,1,15,30,0,0,0,0.1,low,1
2023-wimbledon-1502_S3_G9_P150,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,9,150,01:36:48,1,30,30,0,0,0,0.1,low,1
2023-wimbledon-1502_S3_G9_P151,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,9,151,01:37:04,1,40,30,0,0,0,1.1,medium,1
2023-wimbledon-1502_S3_G10_P152,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,10,152,01:38:47,3,0,0,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S3_G10_P153,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,10,153,01:39:21,2,0,15,0,0,0,0.2,low,1
2023-wimbledon-1502_S3_G10_P154,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,10,154,01:39:56,4,15,15,0,0,0,0.4,low,1
2023-wimbledon-1502_S3_G10_P155,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,10,155,01:40:32,3,30,15,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S3_G10_P156,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,10,156,01:41:03,3,30,30,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S3_G10_P157,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,3,10,157,01:41:45,1,30,40,0,0,0,1.1,medium,2
2023-wimbledon-1502_S4_G1_P158,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,1,158,01:44:41,1,0,0,0,0,0,0.1,low,1
2023-wimbledon-1502_S4_G1_P159,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,1,159,01:44:56,1,15,0,0,0,0,0.1,low,1
2023-wimbledon-1502_S4_G1_P160,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,1,160,01:45:11,3,30,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1502_S4_G1_P161,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,1,161,01:45:29,1,40,0,0,0,0,1.1,medium,1
2023-wimbledon-1502_S4_G2_P162,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,2,162,01:46:12,4,0,0,0,0,0,0.4,low,1
2023-wimbledon-1502_S4_G2_P163,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,2,163,01:46:53,7,15,0,0,0,0,0.7000000000000001,medium,2
2023-wimbledon-1502_S4_G2_P164,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,2,164,01:47:31,0,15,15,0,0,0,0.0,low,1
2023-wimbledon-1502_S4_G2_P165,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,2,165,01:48:27,1,30,15,0,0,0,0.1,low,2
2023-wimbledon-1502_S4_G2_P166,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,2,166,01:48:54,2,30,30,0,0,0,0.2,low,1
2023-wimbledon-1502_S4_G2_P167,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,2,167,01:49:26,1,40,30,1,0,0,3.1,extreme,2
2023-wimbledon-1502_S4_G2_P168,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,2,168,01:49:53,6,40,40,0,0,0,1.6,high,1
2023-wimbledon-1502_S4_G2_P169,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,2,169,01:50:31,1,AD,40,1,0,0,3.1,extreme,2
2023-wimbledon-1502_S4_G2_P170,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,2,170,01:50:58,5,40,40,0,0,0,1.5,medium,2
2023-wimbledon-1502_S4_G2_P171,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,2,171,01:51:38,2,40,AD,0,0,0,1.2,medium,1
2023-wimbledon-1502_S4_G2_P172,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,2,172,01:52:26,1,40,40,0,0,0,1.1,medium,2
2023-wimbledon-1502_S4_G2_P173,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,2,173,01:52:51,1,40,AD,0,0,0,1.1,medium,2
2023-wimbledon-1502_S4_G3_P174,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,3,174,01:53:30,1,0,0,0,0,0,0.1,low,1
2023-wimbledon-1502_S4_G3_P175,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,3,175,01:53:46,1,15,0,0,0,0,0.1,low,1
2023-wimbledon-1502_S4_G3_P176,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,3,176,01:54:01,3,30,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1502_S4_G3_P177,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,3,177,01:54:28,1,40,0,0,0,0,1.1,medium,1
2023-wimbledon-1502_S4_G4_P178,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,4,178,01:56:13,2,0,0,0,0,0,0.2,low,1
2023-wimbledon-1502_S4_G4_P179,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,4,179,01:56:38,4,15,0,0,0,0,0.4,low,1
2023-wimbledon-1502_S4_G4_P180,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,4,180,01:57:23,1,30,0,0,0,0,0.1,low,2
2023-wimbledon-1502_S4_G4_P181,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,4,181,01:57:51,3,30,15,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S4_G4_P182,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,4,182,01:58:24,5,30,30,0,0,0,0.5,low,2
2023-wimbledon-1502_S4_G4_P183,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,4,183,01:58:59,5,30,40,0,0,0,1.5,medium,2
2023-wimbledon-1502_S4_G5_P184,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,5,184,01:59:34,1,0,0,0,0,0,0.1,low,1
2023-wimbledon-1502_S4_G5_P185,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,5,185,01:59:49,6,15,0,0,0,0,0.6000000000000001,medium,2
2023-wimbledon-1502_S4_G5_P186,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,5,186,02:00:17,3,15,15,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1502_S4_G5_P187,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,5,187,02:00:44,1,30,15,0,0,0,0.1,low,1
2023-wimbledon-1502_S4_G5_P188,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,5,188,02:01:00,1,40,15,0,0,0,1.1,medium,1
2023-wimbledon-1502_S4_G6_P189,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,6,189,02:02:40,9,0,0,0,0,0,0.9,medium,2
2023-wimbledon-1502_S4_G6_P190,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,6,190,02:03:20,1,0,15,0,0,0,0.1,low,2
2023-wimbledon-1502_S4_G6_P191,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,6,191,02:03:49,3,0,30,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S4_G6_P192,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,6,192,02:04:12,1,0,40,0,0,0,1.1,medium,2
2023-wimbledon-1502_S4_G7_P193,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,7,193,02:04:57,5,0,0,0,0,0,0.5,low,1
2023-wimbledon-1502_S4_G7_P194,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,7,194,02:05:29,5,15,0,0,0,0,0.5,low,1
2023-wimbledon-1502_S4_G7_P195,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,7,195,02:05:54,1,30,0,0,0,0,0.1,low,1
2023-wimbledon-1502_S4_G7_P196,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,7,196,02:06:10,1,40,0,0,0,0,1.1,medium,1
2023-wimbledon-1502_S4_G8_P197,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,8,197,02:07:55,1,0,0,0,0,0,0.1,low,2
2023-wimbledon-1502_S4_G8_P198,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,8,198,02:08:14,0,0,15,0,0,0,0.0,low,1
2023-wimbledon-1502_S4_G8_P199,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,8,199,02:08:50,1,15,15,0,0,0,0.1,low,2
2023-wimbledon-1502_S4_G8_P200,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,8,200,02:09:10,3,15,30,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S4_G8_P201,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,8,201,02:09:39,0,15,40,0,0,0,1.0,medium,1
2023-wimbledon-1502_S4_G8_P202,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,8,202,02:10:18,3,30,40,0,0,0,1.3,medium,2
2023-wimbledon-1502_S4_G9_P203,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,9,203,02:10:51,1,0,0,0,0,0,0.1,low,1
2023-wimbledon-1502_S4_G9_P204,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,9,204,02:11:08,3,15,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1502_S4_G9_P205,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,9,205,02:11:25,1,30,0,0,0,0,0.1,low,1
2023-wimbledon-1502_S4_G9_P206,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,9,206,02:11:41,5,40,0,0,0,0,1.5,medium,1
2023-wimbledon-1502_S4_G10_P207,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,10,207,02:13:32,2,0,0,0,0,0,0.2,low,1
2023-wimbledon-1502_S4_G10_P208,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,10,208,02:14:01,3,15,0,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S4_G10_P209,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,10,209,02:14:33,3,15,15,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S4_G10_P210,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,10,210,02:15:03,3,15,30,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S4_G10_P211,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,10,211,02:15:28,1,15,40,0,0,0,1.1,medium,2
2023-wimbledon-1502_S4_G11_P212,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,11,212,02:15:58,3,0,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1502_S4_G11_P213,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,11,213,02:16:16,1,15,0,0,0,0,0.1,low,1
2023-wimbledon-1502_S4_G11_P214,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,11,214,02:16:49,9,30,0,0,0,0,0.9,medium,1
2023-wimbledon-1502_S4_G11_P215,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,11,215,02:17:31,1,40,0,0,0,0,1.1,medium,1
2023-wimbledon-1502_S4_G12_P216,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,12,216,02:19:14,1,0,0,0,0,0,0.1,low,2
2023-wimbledon-1502_S4_G12_P217,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,12,217,02:19:32,2,0,15,0,0,0,0.2,low,1
2023-wimbledon-1502_S4_G12_P218,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,12,218,02:19:58,1,15,15,0,0,0,0.1,low,2
2023-wimbledon-1502_S4_G12_P219,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,12,219,02:20:21,1,15,30,0,0,0,0.1,low,2
2023-wimbledon-1502_S4_G12_P220,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,12,220,02:20:45,5,15,40,0,0,0,1.5,medium,2
2023-wimbledon-1502_S4_G13_P221,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,13,221,02:21:21,1,0,0,0,0,1,0.85,medium,1
2023-wimbledon-1502_S4_G13_P222,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,13,222,02:21:50,1,1,0,0,0,1,0.85,medium,2
2023-wimbledon-1502_S4_G13_P223,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,13,223,02:22:15,2,1,1,0,0,1,0.95,medium,1
2023-wimbledon-1502_S4_G13_P224,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,13,224,02:22:54,3,2,1,0,0,1,1.05,medium,1
2023-wimbledon-1502_S4_G13_P225,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,13,225,02:23:27,8,3,1,0,0,1,1.55,high,2
2023-wimbledon-1502_S4_G13_P226,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,13,226,02:24:16,7,3,2,0,0,1,1.4500000000000002,medium,2
2023-wimbledon-1502_S4_G13_P227,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,13,227,02:25:18,4,3,3,0,0,1,1.15,medium,1
2023-wimbledon-1502_S4_G13_P228,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,13,228,02:25:58,9,4,3,0,0,1,1.65,high,1
2023-wimbledon-1502_S4_G13_P229,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,13,229,02:26:40,1,5,3,0,0,1,0.85,medium,1
2023-wimbledon-1502_S4_G13_P230,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,13,230,02:27:10,1,6,3,0,0,1,0.85,medium,2
2023-wimbledon-1502_S4_G13_P231,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,4,13,231,02:27:33,2,6,4,0,0,1,0.95,medium,1
2023-wimbledon-1502_S5_G1_P232,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,1,232,02:29:54,4,0,0,0,0,0,0.4,low,1
2023-wimbledon-1502_S5_G1_P233,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,1,233,02:30:23,2,15,0,0,0,0,0.2,low,1
2023-wimbledon-1502_S5_G1_P234,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,1,234,02:30:53,6,30,0,0,0,0,0.6000000000000001,medium,1
2023-wimbledon-1502_S5_G1_P235,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,1,235,02:31:41,0,40,0,1,0,0,3.0,high,1
2023-wimbledon-1502_S5_G2_P236,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,2,236,02:32:38,9,0,0,0,0,0,0.9,medium,1
2023-wimbledon-1502_S5_G2_P237,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,2,237,02:33:18,0,15,0,0,0,0,0.0,low,2
2023-wimbledon-1502_S5_G2_P238,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,2,238,02:33:50,7,15,15,0,0,0,0.7000000000000001,medium,1
2023-wimbledon-1502_S5_G2_P239,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,2,239,02:34:20,4,30,15,0,0,0,0.4,low,2
2023-wimbledon-1502_S5_G2_P240,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,2,240,02:34:50,1,30,30,0,0,0,0.1,low,1
2023-wimbledon-1502_S5_G2_P241,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,2,241,02:35:17,1,40,30,0,0,0,1.1,medium,1
2023-wimbledon-1502_S5_G3_P242,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,3,242,02:35:44,3,0,0,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S5_G3_P243,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,3,243,02:36:07,3,0,15,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S5_G3_P244,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,3,244,02:36:37,4,0,30,0,0,0,0.4,low,1
2023-wimbledon-1502_S5_G3_P245,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,3,245,02:37:09,2,15,30,0,0,0,0.2,low,1
2023-wimbledon-1502_S5_G3_P246,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,3,246,02:37:41,2,30,30,0,0,0,0.2,low,1
2023-wimbledon-1502_S5_G3_P247,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,3,247,02:38:07,6,40,30,1,0,0,3.6,extreme,1
2023-wimbledon-1502_S5_G4_P248,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,248,02:40:30,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1502_S5_G4_P249,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,249,02:40:54,4,0,15,0,0,0,0.4,low,2
2023-wimbledon-1502_S5_G4_P250,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,250,02:41:16,3,0,30,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1502_S5_G4_P251,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,251,02:41:53,1,15,30,0,0,0,0.1,low,1
2023-wimbledon-1502_S5_G4_P252,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,252,02:42:12,1,30,30,0,0,0,0.1,low,1
2023-wimbledon-1502_S5_G4_P253,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,253,02:42:32,2,40,30,0,0,0,1.2,medium,2
2023-wimbledon-1502_S5_G4_P254,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,254,02:42:50,0,40,40,0,0,0,1.0,medium,2
2023-wimbledon-1502_S5_G4_P255,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,255,02:43:15,1,40,AD,0,1,0,3.1,extreme,1
2023-wimbledon-1502_S5_G4_P256,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,256,02:43:39,1,40,40,0,0,0,1.1,medium,1
2023-wimbledon-1502_S5_G4_P257,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,257,02:44:03,2,AD,40,0,0,0,1.2,medium,2
2023-wimbledon-1502_S5_G4_P258,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,258,02:44:22,4,40,40,0,0,0,1.4,medium,2
2023-wimbledon-1502_S5_G4_P259,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,259,02:44:52,1,40,AD,0,1,0,3.1,extreme,1
2023-wimbledon-1502_S5_G4_P260,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,260,02:45:08,1,40,40,0,0,0,1.1,medium,1
2023-wimbledon-1502_S5_G4_P261,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,4,261,02:45:44,1,AD,40,0,0,0,1.1,medium,1
2023-wimbledon-1502_S5_G5_P262,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,5,262,02:46:16,2,0,0,0,0,0,0.2,low,1
2023-wimbledon-1502_S5_G5_P263,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,5,263,02:46:50,3,15,0,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S5_G5_P264,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,5,264,02:47:36,6,15,15,0,0,0,0.6000000000000001,medium,1
2023-wimbledon-1502_S5_G5_P265,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,5,265,02:48:21,1,30,15,0,0,0,0.1,low,2
2023-wimbledon-1502_S5_G5_P266,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,5,266,02:48:45,1,30,30,0,0,0,0.1,low,2
2023-wimbledon-1502_S5_G5_P267,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,5,267,02:49:06,2,30,40,0,0,0,1.2,medium,1
2023-wimbledon-1502_S5_G5_P268,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,5,268,02:49:33,1,40,40,0,0,0,1.1,medium,2
2023-wimbledon-1502_S5_G5_P269,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,5,269,02:50:02,5,40,AD,0,0,0,1.5,medium,2
2023-wimbledon-1502_S5_G6_P270,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,6,270,02:51:50,1,0,0,0,0,0,0.1,low,1
2023-wimbledon-1502_S5_G6_P271,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,6,271,02:52:06,5,15,0,0,0,0,0.5,low,1
2023-wimbledon-1502_S5_G6_P272,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,6,272,02:52:27,1,30,0,0,0,0,0.1,low,1
2023-wimbledon-1502_S5_G6_P273,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,6,273,02:52:42,5,40,0,0,0,0,1.5,medium,1
2023-wimbledon-1502_S5_G7_P274,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,7,274,02:53:28,1,0,0,0,0,0,0.1,low,2
2023-wimbledon-1502_S5_G7_P275,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,7,275,02:53:46,1,0,15,0,0,0,0.1,low,2
2023-wimbledon-1502_S5_G7_P276,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,7,276,02:54:05,0,0,30,0,0,0,0.0,low,1
2023-wimbledon-1502_S5_G7_P277,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,7,277,02:54:42,3,15,30,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1502_S5_G7_P278,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,7,278,02:55:09,0,15,40,0,0,0,1.0,medium,1
2023-wimbledon-1502_S5_G7_P279,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,7,279,02:55:39,0,30,40,0,0,0,1.0,medium,1
2023-wimbledon-1502_S5_G7_P280,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,7,280,02:56:16,1,40,40,0,0,0,1.1,medium,2
2023-wimbledon-1502_S5_G7_P281,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,7,281,02:56:52,2,40,AD,0,0,0,1.2,medium,1
2023-wimbledon-1502_S5_G7_P282,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,7,282,02:57:19,4,40,40,0,0,0,1.4,medium,1
2023-wimbledon-1502_S5_G7_P283,2023-wimbledon-1502,Daniil Medvedev,Christopher Eubanks,5,7,283,02:58:02,4,AD,40,1,0,0,3.4,extreme,1
2023-wimbledon-1503_S1_G1_P1,2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,1,1,1,00:00:00,3,0,0,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1503_S1_G1_P2,2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,1,1,2,00:00:19,1,0,15,0,0,0,0.1,low,2
2023-wimbledon-1503_S1_G1_P3,2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,1,1,3,00:00:44,1,0,30,0,0,0,0.1,low,2
2023-wimbledon-1503_S1_G1_P4,2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,1,1,4,00:01:14,7,0,40,0,0,0,1.7000000000000002,high,2
2023-wimbledon-1503_S1_G2_P5,2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,1,2,5,00:02:35,11,0,0,0,0,0,1.1,medium,1
2023-wimbledon-1503_S1_G2_P6,2023-wimbledon-1503,Jannik Sinner,Roman Safiullin,1,2,6,00:03:16,3,15,0,0,0,0,0.30000000000000004,low,1
